report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response
605399_晨光新材_2025_ESG报告,s_work_injury,工伤事故,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605399_晨光新材_2025_ESG报告,s_product_quality,产品质量管理,S,qualitative,found,,,晨光新材实施QES管理体系，建立全过程质量管理，未发生重大质量投诉，产品抽检合格率100%，通过SGS检测及ROHS指令要求。,晨光新材秉承“满足需求，标杆导向”的质量理念，实施 QES 管理体系，以客户为关注焦点，建立从原料进厂到产品出厂的全过程质量管理，持续完善自身的质量管理体系，严格管控质量风险，落实质量管理措施，以提供可靠、安全的产品和服务。近年来，公司未出现过重大质量投诉，在历年接受各级质量的抽检中，合格率均达 100%，经 NSF-ISR 评估，晨光新材所建立的质量环境体系符合 IATF16949:2016 标准，公司多个产品通过SGS检测，符合欧盟 ROHS指令要求。,43,605399_晨光新材_2025_ESG报告:p43:b5,paragraph,0.0000,明确提及质量管理体系及成果,3,1.193,false,false,none,,
605399_晨光新材_2025_ESG报告,s_customer_satisfaction,客户满意度,S,quantitative,missing,,,,,,,,0.0000,明确数值 conservative_missing,3,0.733,false,false,conservative_missing,customer satisfaction requires an explicit satisfaction/NPS numeric value,
605399_晨光新材_2025_ESG报告,s_customer_complaints,客户投诉,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605399_晨光新材_2025_ESG报告,s_data_security,数据安全与隐私保护,S,boolean,found,true,,公司建立数据安全管理制度，定期开展风险评估，保障客户隐私数据安全，报告期内无数据安全事件。,晨光新材高度重视全供应链数据安全，依据国家法律法规与行业标准，建立了涵盖信息安全管理制度在内的制度体系，并定期开展数据安全风险评估，及时发现和修复潜在风险与漏洞。通过日常监督与定期检查相结合，确保各项制度落实到位、有效运行。,46,605399_晨光新材_2025_ESG报告:p46:b8,paragraph,0.0000,明确披露数据安全制度,5,0.988,false,false,none,,
605399_晨光新材_2025_ESG报告,s_research_development,研发投入,S,quantitative,missing,,,,,,,,0.0000,,2,0.538,false,false,none,,
605399_晨光新材_2025_ESG报告,s_patents,专利数量,S,quantitative,missing,,,,,,,,0.0000,,5,0.580,false,false,none,,
605399_晨光新材_2025_ESG报告,s_supplier,供应商管理,S,boolean,found,true,,公司通过《供应商管理制度》及《廉洁协议》规范供应商行为，确保反腐败合规。,公司的廉洁供应链管理文件《员工廉洁自律管理制度》及《供应商管理制度》中，严禁任何员工及其亲属与供应商存在任何利益往来。所有新引入的供应商均需与公司签订《廉洁协议》，双方承诺共同防腐，供应商须遵守反腐败法律和道德标准，杜绝任何形式的贿赂、行贿行为。,21,605399_晨光新材_2025_ESG报告:p21:b4,paragraph,0.0000,明确披露供应商管理制度,4,0.939,false,false,none,,
605399_晨光新材_2025_ESG报告,s_community_investment,公益慈善投入,S,quantitative,missing,,,,,,,,0.0000,,1,0.581,false,false,none,,
605399_晨光新材_2025_ESG报告,s_volunteer_hours,志愿服务时长,S,quantitative,missing,,,,,,,,0.0000,,1,0.528,false,false,none,,
605399_晨光新材_2025_ESG报告,s_rural_revitalization,乡村振兴,S,qualitative,found,,,公司通过江西省民建同心思源基金会定向帮扶多个乡村，用于乡村振兴相关建设。,2025 年，公司通过江西省民建同心思源基金会定向帮扶湖口县流泗镇东风村，城山镇东港社区，张青乡长塘村，流芳乡沙港村、均桥镇文联社区，用于各村脱贫、扶贫产业、乡村振兴、农村环境治理、村部基础设施建设、公益活动场所等建设。,47,605399_晨光新材_2025_ESG报告:p47:b3,paragraph,0.0000,明确提及乡村振兴帮扶,4,0.936,false,false,none,,
605399_晨光新材_2025_ESG报告,s_human_rights,人权与劳工准则,S,boolean,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605399_晨光新材_2025_ESG报告,g_board_size,董事会人数,G,quantitative,found,7,名,,董事会现由7名董事组成，其中包括1名职工代表董事，该董事由公司职工代表大会通过民主选举程序产生。,15,605399_晨光新材_2025_ESG报告:p15:b7,paragraph,0.0000,明确提及董事会人数为7,1,0.705,true,false,regex_unit_from_evidence,filled missing quantitative field from evidence_quote,
605399_晨光新材_2025_ESG报告,g_independent_director_ratio,独立董事占比,G,quantitative,missing,,,,,,,,0.0000,,1,0.569,false,false,none,,
605399_晨光新材_2025_ESG报告,g_board_diversity,董事会多元化,G,quantitative,missing,,,,,,,,0.0000,,1,0.534,false,false,none,,
605399_晨光新材_2025_ESG报告,g_board_meetings,董事会会议次数,G,quantitative,found,3,次,,公司共召开董事会会议3次，审议通过议案39项，董事会出席率100%；召开各专门委员会会议7次，审议通过议案20项。,14,605399_晨光新材_2025_ESG报告:p14:b5,paragraph,0.0000,明确提及会议次数,2,0.730,true,false,regex_unit_from_evidence,filled missing quantitative field from evidence_quote,
605399_晨光新材_2025_ESG报告,g_shareholder_meetings,股东大会次数,G,quantitative,found,3,次,,公司共召开股东会会议3次，其中临时股东会2次，年度股东会1次，审议通过议案14项。,14,605399_晨光新材_2025_ESG报告:p14:b4,paragraph,0.0000,明确提及股东会会议次数,5,0.844,true,false,regex_unit_from_evidence,filled missing quantitative field from evidence_quote,
605399_晨光新材_2025_ESG报告,g_esg_governance,ESG 治理架构,G,boolean,missing,,,,,,,,0.0000,,1,0.577,false,false,none,,
605399_晨光新材_2025_ESG报告,g_esg_strategy,ESG 战略目标,G,qualitative,missing,,,,,,,,0.0000,,3,0.554,false,false,none,,
605399_晨光新材_2025_ESG报告,g_stakeholder_communication,利益相关方沟通,G,qualitative,found,,,晨光新材构建了系统化的利益相关方沟通机制，明确各部门责任分工，制定清晰沟通流程与响应标准，通过制度化、多层次互动体系与股东、员工、客户、供应商等保持常态化双向沟通，持续倾听并回应各方诉求。,晨光新材构建了系统化的利益相关方沟通机制，明确各部门的责任分工，并制定清晰的沟通流程与响应标准。通过制度化、多层次的互动体系，公司与股东、员工、客户、供应商等关键群体保持常态化、双向的深度沟通，持续倾听并回应各方诉求，将多元视角融入企业决策与运营。,10,605399_晨光新材_2025_ESG报告:p10:b3,paragraph,0.0000,直接引用机制描述,5,1.125,false,false,none,,
605399_晨光新材_2025_ESG报告,g_anti_corruption,反腐败机制,G,boolean,found,true,,公司通过《员工廉洁自律管理制度》《供应商管理制度》及《廉洁协议》建立反腐败机制，明确禁止利益往来并要求供应商签署协议。,公司的廉洁供应链管理文件《员工廉洁自律管理制度》及《供应商管理制度》中，严禁任何员工及其亲属与供应商存在任何利益往来。所有新引入的供应商均需与公司签订《廉洁协议》，双方承诺共同防腐，供应商须遵守反腐败法律和道德标准，杜绝任何形式的贿赂、行贿行为。,21,605399_晨光新材_2025_ESG报告:p21:b4,paragraph,0.0000,明确披露反腐败机制,5,1.050,false,false,none,,
605399_晨光新材_2025_ESG报告,g_anti_corruption_training,反腐败培训,G,quantitative,missing,,,,,,,,0.0000,,1,0.535,false,false,none,,
605399_晨光新材_2025_ESG报告,g_compliance_management,合规管理,G,boolean,found,true,,公司严格依照国家法律法规要求依法合规运营，建立环境合规管理机制。,晨光新材严格依照国家各项法律法规要求依法合规运营。按照“标本兼治、综合治理、惩防并举、注重预防”的方针，以健全惩治和预防腐败体系为重点，整体推进反腐倡廉各项工作。公司依法纳税，遵守国家法律法规及政府监管规定。,23,605399_晨光新材_2025_ESG报告:p23:b2,paragraph,0.9500,明确披露合规管理机制,5,0.916,false,false,none,,
605399_晨光新材_2025_ESG报告,g_risk_management,风险管理体系,G,boolean,found,true,,公司构建了三道风险管理防线体系，新增内部控制评价制度，审计整改完成率达100%。,公司已构建并持续完善职责清晰、协同联动的三道风险管理防线体系：第一道防线由各业务部门构成，通过内部制度、流程审批、系统控制等进行日常风险管理；第二道防线由财务、法务等职能部门负责，持续监控风险，确保第一道防线设计及运行有效；第三道防线由审计部负责，开展内部控制的日常监督和专项监督。制度层面，公司在原有《内部审计制度》《内部控制管理制度》《审计项目操作细则手册》《稽核管理制度》的基础上，新增了《内部控制评价制度》。,20,605399_晨光新材_2025_ESG报告:p20:b3,paragraph,0.0000,明确披露三道防线体系及新增制度,5,1.218,false,false,none,,
605399_晨光新材_2025_ESG报告,g_business_ethics,商业道德,G,boolean,found,true,,公司严格遵守法律法规，构建商业道德监督机制，禁止贿赂及不正当竞争行为。,公司严格遵守《中华人民共和国反不正当竞争法》等相关法律法规和国际通用准则，致力于构建并持续完善完备的商业道德监督、审核与长效防控机制。,23,605399_晨光新材_2025_ESG报告:p23:b4,paragraph,0.0000,明确披露商业道德机制,3,0.888,false,false,none,,
605399_晨光新材_2025_ESG报告,g_tax_transparency,税务透明,G,qualitative,missing,,,,,,,,0.0000,,2,0.576,false,false,none,,
605399_晨光新材_2025_ESG报告,g_information_disclosure,信息披露,G,qualitative,found,,,公司制定了《信息披露管理办法》等内部管理制度，严格遵循法律法规，通过指定网站及时、准确、完整、公平地发布定期报告、临时公告等信息，保障投资者知情权。,晨光新材高度重视信息披露与股东权益保护工作，制定了《信息披露管理办法》《内幕信息知情人登记管理制度》《年报信息披露重大差错责任追究制度》等内部管理制度，持续优化公司治理架构。公司严格按照上海证券交易所《公告格式指引》要求，建立完善的信息披露体系，规范信息披露程序及对外披露行为，通过中国证监会指定网站及时、准确、完整、公平地发布定期报告、临时公告、经营数据、重大事项及重点项目进展等信息，切实履行信息披露义务，保障投资者尤其是中小股东的知情权，维护公司和投资者的合法权益。,17,605399_晨光新材_2025_ESG报告:p17:b2,paragraph,0.0000,明确披露制度与执行,5,1.215,false,false,none,,
605399_晨光新材_2025_ESG报告,g_investor_relations,投资者关系,G,qualitative,found,,,公司通过投资者关系网站、业绩说明会、定期报告/临时公告、投资者服务热线等多种渠道与投资者沟通，定期汇报公司治理及经营情况。,股东及投资者 | 循环经济 | 股东会 董事会治理 | 投资关系网站 公司治理 | 股东分红 风险管控 | 业绩说明会 信息披露 | 实地调研 提升投资回报 | 定期报告/临时公告 | 投资者服务热线,11,605399_晨光新材_2025_ESG报告:p11:b2,table,0.0000,证据明确列出投资者关系渠道,4,1.085,false,false,none,,
605399_晨光新材_2025_ESG报告,g_cybersecurity_governance,网络安全治理,G,qualitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605399_晨光新材_2025_ESG报告,g_audit_committee,审计委员会,G,boolean,found,true,,审计委员会作为董事会下设机构，承接监事会监督职能，履行内部审计监督职责。,董事会作为公司核心决策机构，下设战略委员会、审计委员会、提名委员会、薪酬与考核委员会，各委员会依据《公司章程》及相应工作制度，在战略规划、内部审计、股权激励等重大事项中开展专业审议，为董事会决策提供有力支持。,16,605399_晨光新材_2025_ESG报告:p16:b1,paragraph,0.0000,明确提及审计委员会,5,0.950,false,false,none,,
605399_晨光新材_2025_ESG报告,g_party_building,党建工作,G,boolean,found,true,,晨光新材党支部严格落实“三会一课”制度，全年召开支部党员大会5次、支部委员会12次，讲授专题党课4次，组织开展主题党日活动12次。,2025年，晨光新材党支部严格落实“三会一课”制度，全年召开支部党员大会 5 次、支部委员会 12 次，讲授专题党课 4 次，组织开展主题党日活动 12 次；做好九江基层党建信息化平台维护工作，严格执行民主生活会、组织生活会、民主评议党员、谈心谈话等制度，过好组织生活，严格党员管理，做好新党员培养发展工作。,18,605399_晨光新材_2025_ESG报告:p18:b3,paragraph,0.0000,明确披露党建制度执行,4,1.129,false,false,none,,
605399_晨光新材_2025_ESG报告,e_ghg_scope1,直接温室气体排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605399_晨光新材_2025_ESG报告,e_ghg_scope2,间接温室气体排放量,E,quantitative,missing,,,,,,,,0.0000,,0,0.000,false,false,none,,
605399_晨光新材_2025_ESG报告,e_renewable_energy,可再生能源使用量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605399_晨光新材_2025_ESG报告,s_training,员工培训,S,quantitative,found,100%,%,,员工培训覆盖率 | 100%,6,605399_晨光新材_2025_ESG报告:p6:b0,chart,0.0000,明确数值匹配,1,0.691,false,false,none,,
605399_晨光新材_2025_ESG报告,g_materiality_assessment,实质性议题评估,G,qualitative,found,,,晨光新材2025年首次开展双重重要性评估，基于产业链环节、利益相关方诉求及财务视角，分析ESG议题对公司财务及经济、环境、社会的影响，确定25个重点议题。,2025年，根据<<上海证券交易所上市公司自律监管指引第 14 号——可持续发展报告(试行)>>(以下简称“指引”)等最新披露标准更新重要性议题评估方法，首次开展双重重要性评估，围绕各产业链环节、利益相关方的诉求和主要关注问题，在以往影响重要性评估的基础上融入财务视角，全面分析 ESG 议题对公司财务以及经济、环境和社会的影响，形成本年度 25 个具有重要性的议题进行重点回应。,12,605399_晨光新材_2025_ESG报告:p12:b1,paragraph,0.0000,证据明确描述评估方法,2,1.097,false,false,none,,
605488_福莱新材_2025_ESG报告,e_ghg_total,温室气体排放总量,E,quantitative,found,"108,432.23",吨二氧化碳当量,,"温室气体排放总量(范围1+范围2) | 吨二氧化碳当量 | 108,432.23",38,605488_福莱新材_2025_ESG报告:p38:b2,table,0.0000,明确数值匹配,2,0.810,false,false,none,,
605488_福莱新材_2025_ESG报告,e_ghg_intensity,温室气体排放强度,E,quantitative,missing,,,,,,,,0.0000,,1,0.567,false,false,none,,
605488_福莱新材_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司持续推进绿色低碳行动，推进能源管理数字化与碳管理体系建设，降低能耗强度和碳排放强度。,未来，公司将持续推进绿色低碳行动，推进能源管理数字化与碳管理体系建设，进一步降低能耗强度和碳排放强度，并致力于开发更多绿色设计产品，持续引领行业绿色转型。,24,605488_福莱新材_2025_ESG报告:p24:b7,paragraph,0.0000,明确提及碳管理体系建设,1,0.842,false,false,none,,
605488_福莱新材_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司已将气候变化风险管理融入日常工作，制定应对措施,我们识别了气候变化带来的实体风险与转型风险，针对不同类型的风险制定相应的应对措施，将气候变化风险管理融入日常工作中，不断加强气候变化应对能力。,37,605488_福莱新材_2025_ESG报告:p37:b2,paragraph,0.0000,明确披露风险管理机制,2,0.806,false,false,none,,
605488_福莱新材_2025_ESG报告,e_energy_total,能源消耗总量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605488_福莱新材_2025_ESG报告,e_electricity_total,耗电量,E,quantitative,found,"1,887,540",千瓦时,,"报告期内，公司光伏用电量1,887,540千瓦时，相当于减少了990.20吨二氧化碳当量的排放。",41,605488_福莱新材_2025_ESG报告:p41:b1,paragraph,0.9500,明确数值与单位,5,0.912,false,false,none,,
605488_福莱新材_2025_ESG报告,e_fuel_consumption,燃料消耗量,E,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605488_福莱新材_2025_ESG报告,e_water_total,总用水量,E,quantitative,found,"378,182",吨,,"总用水量 | 吨 | 378,182 | 396,354",91,605488_福莱新材_2025_ESG报告:p91:b0,table,0.0000,明确数值匹配,2,0.823,false,false,none,,
605488_福莱新材_2025_ESG报告,e_cod,化学需氧量排放量,E,quantitative,found,0.341,吨,,化学需氧量(COD) | 0.341 | 1.88,46,605488_福莱新材_2025_ESG报告:p46:b0,table,0.0000,明确数值匹配,2,0.814,false,false,none,,
605488_福莱新材_2025_ESG报告,e_ammonia_nitrogen,氨氮排放量,E,quantitative,found,0.001,吨,,氨氮(NH3-N) | 0.001 | 0.010,46,605488_福莱新材_2025_ESG报告:p46:b0,table,0.0000,明确数值匹配,2,0.816,false,false,none,,
605488_福莱新材_2025_ESG报告,e_waste_total,废弃物产生量,E,quantitative,found,501.93,吨,,2025年，公司一般废弃物产生量（包括非危险废弃物总量）为501.93吨，一般废弃物处置率达到100%，危险废弃物产生量为920.69吨，危险废弃物转移率达到100%。,44,605488_福莱新材_2025_ESG报告:p44:b3,paragraph,0.0000,明确数值匹配,5,1.044,false,false,none,,
605488_福莱新材_2025_ESG报告,e_hazardous_waste,危险废弃物产生量,E,quantitative,found,920.69,吨,,有害废弃物总量 | 吨 | 920.69 | 904.15,91,605488_福莱新材_2025_ESG报告:p91:b0,table,0.0000,明确数值,5,0.967,false,false,none,,
605488_福莱新材_2025_ESG报告,e_nonhazardous_waste,一般废弃物产生量,E,quantitative,found,501.93,吨,,2025年，公司一般废弃物产生量（包括非危险废弃物总量）为501.93吨，一般废弃物处置率达到100%，危险废弃物产生量为920.69吨，危险废弃物转移率达到100%。,44,605488_福莱新材_2025_ESG报告:p44:b3,paragraph,0.0000,明确数值匹配,3,0.978,false,false,none,,
605488_福莱新材_2025_ESG报告,e_waste_recycling,废弃物回收利用量,E,quantitative,missing,,,,,,,,0.0000,,5,0.745,false,false,none,,
605488_福莱新材_2025_ESG报告,e_air_pollutants,大气污染物排放,E,quantitative,found,0.74,吨,,颗粒物(PM) | 0.74 | 2.91,46,605488_福莱新材_2025_ESG报告:p46:b0,table,0.9500,明确数值匹配,5,0.993,false,false,none,,
605488_福莱新材_2025_ESG报告,e_nox,氮氧化物排放量,E,quantitative,found,5.46,吨,,氮氧化物(NOX) | 5.46 | 7.98,46,605488_福莱新材_2025_ESG报告:p46:b0,table,0.0000,明确数值匹配,3,0.930,false,false,none,,
605488_福莱新材_2025_ESG报告,e_voc,挥发性有机物排放量,E,quantitative,found,19.68,吨,,挥发性有机物(VOCs) | 19.68 | 15.80,46,605488_福莱新材_2025_ESG报告:p46:b0,table,0.9500,明确数值,5,0.975,false,false,none,,
605488_福莱新材_2025_ESG报告,e_particulate,颗粒物排放量,E,quantitative,found,0.74,吨,,颗粒物(PM) | 0.74 | 2.91,46,605488_福莱新材_2025_ESG报告:p46:b0,table,0.0000,明确数值匹配,5,0.904,false,false,none,,
605488_福莱新材_2025_ESG报告,e_environmental_penalty,环境处罚,E,boolean,missing,,,,,,,,0.0000,,0,0.002,false,false,none,,
605488_福莱新材_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司明确将生物多样性保护纳入环境管理体系，并在报告中列出对应章节,·生物多样性保护 47,2,605488_福莱新材_2025_ESG报告:p2:b18,list,0.9500,明确列出生物多样性保护章节,5,0.983,false,false,none,,
605488_福莱新材_2025_ESG报告,e_green_product,绿色产品与服务,E,qualitative,found,,,公司通过'5R'原则加强产品绿色属性，提升资源回收再利用水平，积极发展绿色产品。,"依据'5R'原则,加强产品绿色属性,提升资源回收再利用的水平",37,605488_福莱新材_2025_ESG报告:p37:b3,table,0.9500,明确提及绿色产品,5,0.979,false,false,none,,
605488_福莱新材_2025_ESG报告,e_green_office,绿色办公,E,boolean,missing,,,,,,,,0.0000,,1,0.552,false,false,none,,
605488_福莱新材_2025_ESG报告,s_employee_total,员工总数,S,quantitative,found,"1,833",人,,"员工总数 | 人 | 1,833 | 1,679",91,605488_福莱新材_2025_ESG报告:p91:b1,table,0.0000,明确数值匹配,1,0.737,false,false,none,,
605488_福莱新材_2025_ESG报告,s_employee_gender,女性员工人数或占比,S,quantitative,found,489,人,,"截至2025年底，公司女性员工共计489人，男性员工共计1,344人。",51,605488_福莱新材_2025_ESG报告:p51:b2,paragraph,0.0000,明确数值,5,0.902,false,false,none,,
605488_福莱新材_2025_ESG报告,s_compensation_benefits,薪酬福利,S,qualitative,found,,,公司持续完善员工福利体系，连续多年实施春节返乡车费实报实销福利政策，2025年度员工车费补贴支出合计30.85万元，减轻职工春节往返交通负担，持续提升员工归属感与幸福感，构建和谐用工关系。,公司持续完善员工福利体系，连续多年实施春节返乡车费实报实销福利政策，2025年度员工车费补贴支出合计30.85万元，减轻职工春节往返交通负担，持续提升员工归属感与幸福感，构建和谐用工关系。,62,605488_福莱新材_2025_ESG报告:p62:b1,paragraph,0.0000,明确提及福利政策,5,1.192,false,false,none,,
605488_福莱新材_2025_ESG报告,s_employee_rights,员工权益保障,S,qualitative,found,,,公司建立职工代表大会制度，实施职工提案制，累计收集提案1170份，采纳率70%，落实率100%，涵盖生产效率、安全、伙食、福利等核心诉求。,"公司建立了以职工代表大会为基本形式的厂务公开民主管理制度，每年召开职代会，听取代表意见建议，涉及职工切身利益的规章制度和重大事项通过商议表决。130余名职工代表收集诉求，以书面提案形式直达公司工会，形成“汇总分发-限时答复-张榜公示-跟踪督办-通报”的闭环流程。2018年以来，工会实施“职工提案制”，并通过拓宽提案征集内容范围、落实提案办理工作闭环，持续提升其运行质效。截至2025年，公司累计收集提案近1,170份，提案采纳率70%，提案落实率100%。当年被采纳并推动落实/列入计划的提案，涵盖生产效率提升、安全保障、伙食改善、福利优化等职工核心诉求。",50,605488_福莱新材_2025_ESG报告:p50:b3,paragraph,0.0000,明确提及员工权益保障机制,4,1.424,false,false,none,,
605488_福莱新材_2025_ESG报告,s_diversity_equal_opportunity,多元化与平等机会,S,qualitative,found,,,公司制定《供应商守则》明确禁止歧视、保障多元化与平等就业，通过内部制度确保执行。,公司制定了《供应商守则》，明确禁止强迫劳动、禁用童工及未成年工、结社自由与集体谈判权、多元化、平等就业与反歧视/骚扰、薪酬与福利、工作时间与休息休假、人道待遇等准则，并通过内部管理制度确保以上原则得到贯彻执行。,52,605488_福莱新材_2025_ESG报告:p52:b2,paragraph,0.0000,直接引用明确提及多元化与平等就业,5,1.069,false,false,none,,
605488_福莱新材_2025_ESG报告,s_occupational_health,职业健康,S,qualitative,found,,,"公司制定《职业健康管理制度》，开展安全及职业健康培训，包括事故案例分享、应急演练等，2025年培训达412场，参与24,364人次。","福莱新材对所有新入职员工、在职员工进行安全及职业健康培训，培训内容包括安全法律法规解读、岗位实操、事故案例分享、应急演练、现场处置等内容。公司根据年度培训计划，由公司内部组织或外聘培训机构开展培训，其中，外聘机构主要对特种作业人员、主要负责人、安全管理人员、职业健康管理人员进行相关资格培训等。公司根据岗位特点一对一进行了本岗位、类似岗位易发事故案例的培训宣导，2025年，应急演练场次达45场，安全教育培训达412场，在岗人员参与人数达到24,364人次，培训时长达到12,593小时。",68,605488_福莱新材_2025_ESG报告:p68:b1,paragraph,0.0000,明确提及职业健康培训,5,1.355,false,false,none,,
605488_福莱新材_2025_ESG报告,s_safety,安全生产,S,qualitative,found,,,福莱新材将安全生产与员工职业健康作为最高优先级，实施多项安全管理制度，签订安全生产责任书，落实全员安全责任制。,福莱新材始终将保障安全生产与员工的职业健康作为经营管理的最高优先级事项，在“清洁生产，安全健康；科学管理，追求卓越”的职业健康安全（EHS）方针指导下，持续强化职业健康安全管理，全方位提升企业安全风险管理能力。,65,605488_福莱新材_2025_ESG报告:p65:b1,paragraph,0.9500,明确披露安全生产方针及措施,5,0.984,false,false,none,,
605488_福莱新材_2025_ESG报告,s_work_injury,工伤事故,S,quantitative,missing,,,,,,,,0.0000,,0,0.001,false,false,none,,
605488_福莱新材_2025_ESG报告,s_product_quality,产品质量管理,S,qualitative,found,,,公司制定质量方针，完善质量把控流程，强化风险管理，建立完整质量管理体系。,福莱新材重视产品质量，制定了“诚信为本，质量第一”的质量方针，持续完善并加强产品的质量把控，强化产品质量风险管理，不断完善质量责任组织架构、生产管理流程及标准，全面提升公司质量管理能力。,25,605488_福莱新材_2025_ESG报告:p25:b1,paragraph,0.9500,明确提及质量方针与管理流程,5,0.950,false,false,none,,
605488_福莱新材_2025_ESG报告,s_customer_satisfaction,客户满意度,S,quantitative,missing,,,,,,,,0.9000,明确提及客户满意度调查 conservative_missing,3,0.746,false,false,conservative_missing,customer satisfaction requires an explicit satisfaction/NPS numeric value,
605488_福莱新材_2025_ESG报告,s_customer_complaints,客户投诉,S,quantitative,missing,,,,,,,,0.0000,,4,0.583,false,false,none,,
605488_福莱新材_2025_ESG报告,s_data_security,数据安全与隐私保护,S,boolean,found,true,,公司制定《系统集成安全管理细则》《生产网络信息安全规范》，完善《系统账号管理规范》，启动ISO27001信息安全管理体系认证筹备工作，严格执行保密管理要求，实现新入职员工《保密协议》100%签署。,2025年，公司结合OA/NCC深度集成、智能制造设备与信息系统对接等新业务场景，迭代补充场景化数据安全管理细则，制定《系统集成安全管理细则》《生产网络信息安全规范》，完善《系统账号管理规范》，启动ISO27001信息安全管理体系认证筹备工作，组建专项小组梳理全业务流程数据安全风险点，初步完成体系文件框架搭建。公司严格执行保密管理要求，实现新入职员工《保密协议》100%签署，研发、IT运维等核心岗位强化《竞业协议》条款，从制度源头规避核心数据外泄风险。,86,605488_福莱新材_2025_ESG报告:p86:b6,paragraph,0.0000,明确披露数据安全制度,5,1.374,false,false,none,,
605488_福莱新材_2025_ESG报告,s_research_development,研发投入,S,quantitative,found,12217.18,万元,,"2025年，公司持续加大研发投入，研发投入总额达到12,217.18万元，占公司营业收入总额的比重为4.28%。",13,605488_福莱新材_2025_ESG报告:p13:b2,paragraph,0.0000,明确数值,2,0.843,false,false,none,,
605488_福莱新材_2025_ESG报告,s_patents,专利数量,S,quantitative,found,130,项,,截至报告期末，累计获授权专利130项（其中发明专利86项），软件著作权8项，共计有115个新产品（项目）完成了省级新产品试制计划项目验收、省级工业新产品（新技术）鉴定（验收）、浙江省重点技术创新专项、浙江省重点高新技术产品验收。,12,605488_福莱新材_2025_ESG报告:p12:b5,paragraph,0.9500,明确提及累计专利130项。,5,0.938,false,false,none,,
605488_福莱新材_2025_ESG报告,s_supplier,供应商管理,S,boolean,found,true,,公司建立了供应商管理体系，包括供应商审核、供应链质量管理等措施。,供应商审核 负责任供应链 | 完善供应商管理体系 | 供应链质量管理,9,605488_福莱新材_2025_ESG报告:p9:b3,table,0.9500,证据明确提及供应商管理体系,5,0.999,false,false,none,,
605488_福莱新材_2025_ESG报告,s_community_investment,公益慈善投入,S,quantitative,found,51.64,万元,,社会公益投入总额 | 万元 | 51.64 | 42,91,605488_福莱新材_2025_ESG报告:p91:b1,table,0.9500,明确数值,2,0.846,false,false,none,,
605488_福莱新材_2025_ESG报告,s_volunteer_hours,志愿服务时长,S,quantitative,missing,,,,,,,,0.0000,,1,0.574,false,false,none,,
605488_福莱新材_2025_ESG报告,s_rural_revitalization,乡村振兴,S,qualitative,found,,,公司积极探索可持续助农模式，将公益助农与供应链责任相结合，通过直接采购农户产品拓宽销售渠道，有效增加农民收入，助力农户增收致富；同时，主动帮助困难农户解决纸制品积压问题，以产业助农、精准帮扶的方式为乡村振兴注入企业力量。,公司积极探索可持续助农模式，将公益助农与供应链责任相结合，通过直接采购农户产品拓宽销售渠道，有效增加农民收入，助力农户增收致富；同时，主动帮助困难农户解决纸制品积压问题，以产业助农、精准帮扶的方式为乡村振兴注入企业力量。,69,605488_福莱新材_2025_ESG报告:p69:b1,paragraph,0.0000,明确提及乡村振兴,3,1.090,false,false,none,,
605488_福莱新材_2025_ESG报告,s_human_rights,人权与劳工准则,S,boolean,found,true,,公司制定《劳工权益与人权管理政策》及《供应商守则》，明确禁止强迫劳动、童工，保障结社自由与平等就业权。,福莱新材致力于在所有业务活动中尊重和保障人权，参考《联合国商业与人权指导原则》《世界人权宣言》《国际人权公约》等法律法规以及国际公认的劳工和人权标准，制定了《劳工权益与人权管理政策》，该政策适用于公司及其所有法律实体，包括国内外的子公司、承包商和业务合作伙伴，明确禁止任何形式的强迫劳动、使用童工，并保障员工的自由结社权、平等就业权、职业健康与安全等基本权利，确保公平对待不同国籍、种族、性别、宗教信仰和文化背景的员工。,52,605488_福莱新材_2025_ESG报告:p52:b1,paragraph,0.9500,政策明确披露,5,1.278,false,false,none,,
605488_福莱新材_2025_ESG报告,g_board_size,董事会人数,G,quantitative,found,8,名,,目前，8名董事会成员中女性董事1名，董事会成员具备工商管理、高分子材料、会计学、法学等不同领域文化背景，并且多数具备硕士及以上学位，基本履行职务所需知识、专业技能与经验，结构合理。,82,605488_福莱新材_2025_ESG报告:p82:b5,paragraph,0.0000,明确提及8名董事会成员,2,0.831,true,false,regex_unit_from_evidence,filled missing quantitative field from evidence_quote,
