report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response,review_label,review_notes,manual_label,manual_notes
603918_金桥信息_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司将应对气候变化纳入环境管理体系，识别气候相关风险与机遇，并制定相应应对措施。,将应对气候变化纳入公司环境管理与可持续发展体系,35,603918_金桥信息_2025_ESG报告:p35:b1,paragraph,1.0000,证据明确披露公司将气候变化纳入管理体系并识别风险，符合指标定义。,3,2.869,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603918_金桥信息_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司推进绿色办公实践，包括节约水电、减少一次性用品、倡导双面打印及电子化办公，并将节能降耗纳入日常管理考核。,在各办公场所持续推进绿色办公实践，包括节约用电用水、减少一次性用品使用、倡导双面打印及电子化办公等举措,34,603918_金桥信息_2025_ESG报告:p34:b3,paragraph,1.0000,证据明确披露了绿色办公的具体措施和管理机制。,5,3.145,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603990_麦迪科技_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司倡导生物多样性保护，减少运营对环境的干扰，最大限度降低经营活动对周边生态环境的影响。,通过减少运营对环境的干扰、倡导生物多样性保护、合理利用自然资源等方式，最大限度降低经营活动对周边生态环境的影响,23,603990_麦迪科技_2025_ESG报告:p23:b29,paragraph,1.0000,证据明确提及倡导生物多样性保护及具体措施，符合披露要求。,5,2.865,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603990_麦迪科技_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司逐步构建气候变化治理体系，系统性识别与评估气候相关风险及机遇，将气候应对纳入经营管理全流程，制定相应应对措施。,麦迪科技积极响应国家“双碳”战略，逐步构建气候变化治理体系,20,603990_麦迪科技_2025_ESG报告:p20:b1,paragraph,1.0000,证据明确披露了气候治理体系构建及风险识别评估应对措施。,5,3.158,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
605199_ST葫芦娃_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司实施温室气体核算与核查，制定碳中和战略，建设低碳工厂，设计低碳产品，加强价值链低碳管理，并将气候风险纳入日常风险管理体系。,"实施温室气体核算与核查,结合公司业务制定碳中和战略与路径建设低碳工厂,设计低碳产品,加强价值链低碳管理",21,605199_ST葫芦娃_2025_ESG报告:p21:b7,table,1.0000,证据明确披露了温室气体核算、碳中和战略及低碳管理等具体措施。,2,3.151,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
605199_ST葫芦娃_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,True,,公司持续推进绿色办公，依托OA系统、钉钉等信息化平台，实现文件线上审批、流转与查阅，减少纸张打印与浪费。,在绿色办公方面，公司依托OA系统、钉钉等信息化平台，实现文件线上审批、流转与查阅,20,605199_ST葫芦娃_2025_ESG报告:p20:b3,paragraph,1.0000,证据明确披露公司持续推进绿色办公及具体措施。,3,2.982,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
605488_福莱新材_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司披露了生物多样性保护议题，并持续关注自身活动对生物多样性的影响，积极识别相关风险。,积极识别对生物多样性与土地使用的风险,47,605488_福莱新材_2025_ESG报告:p47:b2,table,1.0000,证据明确列出生物多样性保护章节及具体应对措施，证实已披露该机制。,5,3.241,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
605599_菜百股份_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司高度重视生态系统和生物多样性保护，将理念融入供应链与产品设计，开展科普宣传公益活动。,公司高度重视生态系统和生物多样性保护，将生物多样性保护理念融入供应链管理与产品设计环节,40,605599_菜百股份_2025_ESG报告:p40:b6,paragraph,1.0000,证据明确披露公司重视并实施生物多样性保护措施。,3,2.886,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
605599_菜百股份_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司推广绿色办公，办公环节全面推行无纸化办公，优先使用再生纸制品，严控非必要纸质文件打印。,通过节能设备升级、智能化技术应用、精细化运营管理、绿色办公推广等多项举措,40,605599_菜百股份_2025_ESG报告:p40:b8,paragraph,1.0000,证据明确提及绿色办公推广及无纸化办公措施。,2,3.015,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688051_佳华科技_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司推进自身运营低碳化，打造零碳园区样板，并研发碳核算SaaS平台帮助客户应对合规压力。,"研发碳核算SaaS平台,帮助客户应对合规压力",49,688051_佳华科技_2025_ESG报告:p49:b0,table,1.0000,证据明确披露了自身运营低碳化措施及碳管理产品研发。,5,3.135,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688051_佳华科技_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,构建完善的气候治理体系，将环境责任融入生产运营、技术研发、业务拓展全流程。,通过构建完善的气候治理体系，实现自身运营减排与赋能社会减排双向发力,32,688051_佳华科技_2025_ESG报告:p32:b0,paragraph,0.9500,证据明确提及构建气候治理体系及重视气候风险，符合披露要求。,1,2.861,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688128_中国电研_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,True,,公司倡导绿色办公，推行无纸化、双面打印及人走电断等措施，降低办公能耗。,倡导无纸化办公、双面打印、“人走电断”等行为，有效降低办公能耗水平,17,688128_中国电研_2025_ESG报告:p17:b2,paragraph,1.0000,证据明确披露了绿色办公的具体措施和倡导行为。,5,2.928,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688218_江苏北人_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司将生态系统和生物多样性保护列为实质性议题，并通过组织公益净山活动践行生态保护理念。,04.生态系统和生物多样性保护,11,688218_江苏北人_2025_ESG报告:p11:b5,table,0.9500,证据明确列出该议题并披露了相关保护行动。,3,2.919,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688226_威腾电气_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司将生态保护与生物多样性考量纳入生产运营全过程，新建及在运营基地选址避开自然保护区、水资源保护区及濒危物种栖息地。,报告期内，公司新建及在运营基地选址均避开自然保护区、水资源保护区及濒危物种栖息地,23,688226_威腾电气_2025_ESG报告:p23:b23,paragraph,1.0000,证据明确披露了生物多样性保护的具体措施和选址原则。,5,3.180,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688226_威腾电气_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立碳排放管理体系与盘查机制，推进节能管理和技术改造，实施零碳工厂认证及碳足迹核算。,建立碳排放管理体系与盘查机制,13,688226_威腾电气_2025_ESG报告:p13:b0,table,1.0000,证据明确披露了建立碳排放管理体系、盘查机制及具体减排措施。,5,3.204,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688226_威腾电气_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司评估气候变化风险，建立碳排放管理体系与盘查机制，制定碳中和路径，并实施节能管理与产品技术升级。,"建立碳排放管理体系与盘查机制,提前制定碳中和路径",13,688226_威腾电气_2025_ESG报告:p13:b0,table,1.0000,证据明确披露了气候风险识别、评估及应对措施。,2,2.949,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688226_威腾电气_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司践行绿色办公，2025年度办公打印用纸量同比2024年下降15%，并推行无纸化办公举措。,"2025年度,公司办公打印用纸量已同比2024年下降15%",7,688226_威腾电气_2025_ESG报告:p7:b5,table,1.0000,证据明确披露绿色办公举措及用纸量下降数据，支持该指标。,3,3.349,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688261_东微半导_2026_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司遵循相关法律法规，积极投身自然生态与生物多样性保护，运营点不涉及敏感区域，未产生重大负面影响。,公司所有运营点均不涉及自然保护区及生物多样性敏感区域,21,688261_东微半导_2026_ESG报告:p21:b25,paragraph,1.0000,证据明确披露公司遵循法规并开展生物多样性保护工作，且确认无负面影响。,5,3.274,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688279_峰岹科技_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司正评估价值链气候影响，相关气候行动已融入日常运营管理，未来将视业务发展适时制定专项计划。,公司正评估价值链气候影响的披露范围,25,688279_峰岹科技_2025_ESG报告:p25:b1,table,1.0000,证据显示气候行动融入日常运营，披露了风险管理现状。,5,3.373,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688348_昱能科技_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司持续完善应对气候变化风险识别与管理体系，由董事会监督执行，各部门识别风险并采取应对措施。,持续完善应对气候变化风险识别与管理体系,26,688348_昱能科技_2025_ESG报告:p26:b1,paragraph,1.0000,证据明确披露了气候风险识别、管理体系及应对措施。,5,2.990,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688409_富创精密_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司秉持生态保护理念，采取多元化保护措施，减少运营对生态系统及生物多样性的影响。,采取多元化保护措施，减少企业运营对生态系统及生物多样性的影响,25,688409_富创精密_2025_ESG报告:p25:b6,paragraph,1.0000,证据明确披露了生物多样性保护理念及措施。,5,2.880,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688409_富创精密_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,将应对气候变化纳入战略，系统识别风险与机遇，开展气候风险情景分析。,我们将应对气候变化纳入企业战略考量，系统识别气候风险与发展机遇,5,688409_富创精密_2025_ESG报告:p5:b4,paragraph,1.0000,证据明确披露了气候风险识别与情景分析机制。,3,2.735,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688409_富创精密_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司着力打造全员参与的绿色办公氛围，推进无纸化办公，减少纸质文件流转，优先双面打印，从源头减少纸张消耗。,着力打造全员参与的绿色办公氛围,20,688409_富创精密_2025_ESG报告:p20:b1,paragraph,1.0000,证据明确披露了绿色办公氛围营造及无纸化办公措施。,3,2.987,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688503_聚和材料_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,建立完善的气候风险识别与应对机制，针对物理风险和转型风险制定应对措施。,建立完善的气候风险识别与应对机制,11,688503_聚和材料_2025_ESG报告:p11:b17,list,1.0000,证据明确披露建立气候风险识别与应对机制及具体措施。,2,2.606,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688515_裕太微_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司通过绿色办公、节能降耗等措施减少生态负面影响，倡导员工参与环保公益，支持生物多样性项目，并杜绝涉及濒危野生动植物的商业行为。,公司深知生物多样性对生态平衡和可持续发展的重要意义,28,688515_裕太微_2025_ESG报告:p28:b9,paragraph,1.0000,证据明确披露了公司采取的具体保护措施及合规承诺，证实已建立相关机制。,5,3.125,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688515_裕太微_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司积极践行绿色办公理念，推行无纸化办公，采购节能设备，实行办公用品登记制度，倡导双面打印及自备水杯，减少资源消耗。,公司积极践行绿色办公理念，将环保策略深度融入日常运营,26,688515_裕太微_2025_ESG报告:p26:b11,paragraph,1.0000,证据明确披露公司践行绿色办公理念及具体措施。,5,3.277,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688560_明冠新材_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司积极践行绿色办公理念，提倡使用线上OA系统，推行无纸化办公，鼓励资料袋、复印纸二次使用。,公司积极践行绿色办公理念,24,688560_明冠新材_2025_ESG报告:p24:b14,paragraph,1.0000,证据明确披露了绿色办公理念及无纸化办公措施。,3,2.843,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688598_金博股份_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司披露生态系统和生物多样性保护为重要议题，但因业务不涉及相关内容，故不披露具体保护措施。,因公司业务不涉及生物多样性相关内容，故不披露相关内容,11,688598_金博股份_2025_ESG报告:p11:b25,page_footnote,1.0000,证据明确列出该议题并说明因业务不涉及而不披露，证实已识别该指标。,5,3.099,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688598_金博股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司已将气候治理纳入ESG管理体系，董事会负责制定战略，安环委员会监督风险，形成从战略到执行的闭环，并统一开展气候风险识别、评估与应对。,公司形成了从战略到执行、及时响应、持续优化的气候治理闭环,35,688598_金博股份_2025_ESG报告:p35:b3,paragraph,1.0000,证据明确披露了气候治理架构及风险管理机制。,3,3.549,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688613_奥精医疗_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,奥精医疗将生物多样性维护融入战略，秉持生物友好理念，严禁使用有害添加剂，构建全生命周期环境安全管控机制，确保不对生态环境造成危害。,奥精医疗积极履行生态责任，将生态系统保护与生物多样性维护深度融入企业发展战略,33,688613_奥精医疗_2025_ESG报告:p33:b13,paragraph,1.0000,证据明确披露了生物多样性保护的战略融入及具体措施。,5,3.428,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688613_奥精医疗_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司构建了包含四大维度的气候风险评估体系，涵盖物理风险、运营韧性、供应链及合规适配，并实施管控实践。,公司结合医疗器械行业特性与全球气候风险框架，构建了包含四大维度的评估体系,30,688613_奥精医疗_2025_ESG报告:p30:b17,paragraph,1.0000,证据明确披露公司构建了气候风险评估体系并推进管控实践。,3,2.984,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688618_三旺通信_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立气候治理架构，将气候因素融入全流程决策；识别评估气候风险；实施运营韧性提升、绿色技术创新及供应链协同管理措施。,"明确将产品、运营、价值链纳入管理范畴,建立由董事会领导、可持续发展工作小组执行的气候治理架构",17,688618_三旺通信_2025_ESG报告:p17:b3,table,1.0000,证据明确披露了碳排放管理的治理架构、风险评估及具体应对措施。,3,3.502,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
688618_三旺通信_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,建立气候治理架构，系统识别实体与转型风险，参考TCFD制定风险清单并实施应对措施。,建立由董事会领导、可持续发展工作小组执行的气候治理架构,17,688618_三旺通信_2025_ESG报告:p17:b3,table,1.0000,证据明确披露了气候治理架构、风险识别、评估及应对措施，符合气候风险管理机制定义。,5,3.487,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
