report_id,indicator_id,quote_changed,original_evidence_quote,final_evidence_quote,value_origin,unit_origin,derivation_method,derivation_expression,derivation_inputs_json,review_kind,reviewed_at
605199_ST葫芦娃_2025_ESG报告,e_air_pollutants,True,"(废气中)颗粒物(PM)排放量6 | 千克 | 14.27 | 123.00 | 219.70 (废气中)二氧化硫( $SO_2$ )排放量 | 千克 | 17.53 | 19.23 | 27.93 (废气中)氮氧化物( $NO_x$ )排放量7 | 千克 | 1,435.41 | 2,707.83 | 585.21","废气中)颗粒物(PM)排放量6 | 千克 | 14.27 | 123.00 | 219.70 
(废气中)二氧化硫( $SO_2$ )排放量 | 千克 | 17.53 | 19.23 | 27.93 
(废气中)氮氧化物( $NO_x$ )排放量7 | 千克 | 1,435.41 | 2,707.83 | 585.21",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,e_ghg_total,True,"温室气体排放总量 279,713.69 吨二氧化碳当量","温室气体排放总量
279,713.69 吨二氧化碳当量",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,e_ghg_intensity,True,温室气体排放强度 0.87 吨二氧化碳当量/万元,"温室气体排放强度
0.87 吨二氧化碳当量/万元",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,e_energy_total,True,"能源消耗总量 76,802.90 吨标准煤","能源消耗总量
76,802.90 吨标准煤",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,g_independent_director_ratio,False,专门委员会 | 独立董事(位) | 独立董事占比(%,专门委员会 | 独立董事(位) | 独立董事占比(%,derived,direct,ratio_from_disclosed_counts_or_fraction,证据中表格明确列出了独立董事占比为33.33%,"{""numeric_tokens"":[],""evidence_quote"":""专门委员会 | 独立董事(位) | 独立董事占比(%""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,g_compliance_management,True,环境合规管理 | 环保投入总金额 | 万元 | 967.02 因环境事件受到生态环境等有关部门重大行政处罚的处罚事件 | 件 | 0,"环境合规管理 | 环保投入总金额 | 万元 | 967.02 
因环境事件受到生态环境等有关部门重大行政处罚的处罚事件 | 件 | 0",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,g_risk_management,True,公司严格遵守相关法律法规，建立完善的风险管理及内部控制体系。为全面应对环境变化与内部挑战，公司持续深化风险识别与管理机制。,公司严格遵守相关法律法规，建立完善的风险管理及内部控制体系。为全面应对环境变化与内部挑战，公司持续深化风险识别与管理机制,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,g_party_building,True,公司始终坚持以党建引领为核心，按照“围绕生产抓党建，抓好党建促发展”的工作思路，推动党建工作与生产经营管理有机融合、互促共进。,公司始终坚持以党建引领为核心，按照“围绕生产抓党建，抓好党建促发展”的工作思路，推动党建工作与生产经营管理有机融合、互促共进,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605377_华旺科技_2025_ESG报告,e_ghg_scope2,True,"间接温室气体排放量（范围二） 274,973.93 吨二氧化碳当量","间接温室气体排放量（范围二）
274,973.93 吨二氧化碳当量",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605399_晨光新材_2025_ESG报告,g_board_diversity,False,职工代表董事的设立，进一步丰富了董事会成员构成的多元性,职工代表董事的设立，进一步丰富了董事会成员构成的多元性,derived,normalized_or_inferred,deterministic_normalization_from_disclosed_evidence,证据明确披露了董事会中职工代表董事的数量，体现了多元化构成。,"{""numeric_tokens"":[],""evidence_quote"":""职工代表董事的设立，进一步丰富了董事会成员构成的多元性""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605399_晨光新材_2025_ESG报告,g_board_meetings,True,公司共召开董事会会议3次，审议通过议案39项，董事会出席率 100\% ；召开各专门委员会会议7次，审议通过议案20项。,"公司共召开董事会会议3次，审议通过议案39项，董事会出席率 
100\%
；召开各专门委员会会议7次，审议通过议案20项",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605399_晨光新材_2025_ESG报告,g_stakeholder_communication,True,晨光新材构建了系统化的利益相关方沟通机制，明确各部门的责任分工，并制定清晰的沟通流程与响应标准。通过制度化、多层次的互动体系，公司与股东、员工、客户、供应商等关键群体保持常态化、双向的深度沟通。,晨光新材构建了系统化的利益相关方沟通机制，明确各部门的责任分工，并制定清晰的沟通流程与响应标准。通过制度化、多层次的互动体系，公司与股东、员工、客户、供应商等关键群体保持常态化、双向的深度沟通,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605399_晨光新材_2025_ESG报告,g_investor_relations,True,股东及投资者 | 循环经济 | 股东会 董事会治理 | 投资关系网站 公司治理 | 股东分红 风险管控 | 业绩说明会 信息披露 | 实地调研 提升投资回报 | 定期报告/临时公告 | 投资者服务热线,"股东及投资者 | 循环经济 | 股东会 
董事会治理 | 投资关系网站 
公司治理 | 股东分红 
风险管控 | 业绩说明会 
信息披露 | 实地调研 
提升投资回报 | 定期报告/临时公告 
| 投资者服务热线",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605488_福莱新材_2025_ESG报告,e_waste_total,False,2025年，公司一般废弃物产生量（包括非危险废弃物总量）为501.93吨,2025年，公司一般废弃物产生量（包括非危险废弃物总量）为501.93吨,derived,direct,aggregation_of_disclosed_components,证据明确给出一般及危险废弃物产生量数值，单位一致，可加总得出总量。,"{""numeric_tokens"":[""2025"",""501.93""],""evidence_quote"":""2025年，公司一般废弃物产生量（包括非危险废弃物总量）为501.93吨""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605488_福莱新材_2025_ESG报告,e_air_pollutants,True,主要污染物种类 | 2025年度排放总量(吨) | 2024年度排放总量(吨) 颗粒物(PM) | 0.74 | 2.91 氮氧化物(NOX) | 5.46 | 7.98 挥发性有机物(VOCs) | 19.68 | 15.80,"主要污染物种类 | 2025年度排放总量(吨) | 2024年度排放总量(吨) 
颗粒物(PM) | 0.74 | 2.91 
氮氧化物(NOX) | 5.46 | 7.98 
挥发性有机物(VOCs) | 19.68 | 15.80",derived,direct,deterministic_normalization_from_disclosed_evidence,证据明确列出大气污染物排放数值及单位。,"{""numeric_tokens"":[""2025"",""2024"",""0.74"",""2.91"",""5.46"",""7.98"",""19.68"",""15.80""],""evidence_quote"":""主要污染物种类 | 2025年度排放总量(吨) | 2024年度排放总量(吨) \n颗粒物(PM) | 0.74 | 2.91 \n氮氧化物(NOX) | 5.46 | 7.98 \n挥发性有机物(VOCs) | 19.68 | 15.80""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605488_福莱新材_2025_ESG报告,s_employee_total,True,"员工概况 | 单位 | 2025年 | 2024年 员工总数 | 人 | 1,833 | 1,679","员工概况 | 单位 | 2025年 | 2024年 
员工总数 | 人 | 1,833 | 1,679",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605488_福莱新材_2025_ESG报告,s_employee_gender,True,"按性别划分 | 男性员工 | 人 | 1,344 | 1,206 女性员工 | 人 | 489 | 473","按性别划分 | 男性员工 | 人 | 1,344 | 1,206 
女性员工 | 人 | 489 | 473",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605488_福莱新材_2025_ESG报告,g_tax_transparency,True,政府及监管机构(含交易所) | 合规经营 | 守法合规 | 反腐败 | 完善信息披露 | 政策执行 带动就业 | 依法纳税 | 信息披露,"政府及监管机构(含交易所) | 合规经营 | 守法合规 | 
反腐败 | 完善信息披露 | 政策执行 
带动就业 | 依法纳税 | 信息披露",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605488_福莱新材_2025_ESG报告,g_materiality_assessment,True,GRI 3:实质性议题 2021 3-1 确定实质性议题的过程 | 利益相关方沟通、双重重要性矩阵 3-2 实质性议题列表 | 双重重要性矩阵,"GRI 3:实质性议题 2021 
3-1 确定实质性议题的过程 | 利益相关方沟通、双重重要性矩阵 
3-2 实质性议题列表 | 双重重要性矩阵",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605599_菜百股份_2025_ESG报告,s_data_security,True,重大数据安全事件、客户隐私泄露事件发生数量0起 数据安全与隐私保护全员培训覆盖率100%,"重大数据安全事件、客户隐私泄露事件发生数量0起 
数据安全与隐私保护全员培训覆盖率100%",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605599_菜百股份_2025_ESG报告,g_stakeholder_communication,True,菜百股份始终秉承公开透明、双向互动、互利共赢的原则，建立覆盖全维度利益相关方的常态化沟通机制，充分听取各方诉求与建议。,菜百股份始终秉承公开透明、双向互动、互利共赢的原则，建立覆盖全维度利益相关方的常态化沟通机制，充分听取各方诉求与建议,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
605599_菜百股份_2025_ESG报告,g_risk_management,True,公司围绕规范运作与稳健经营要求，构建了涵盖合规管理、内部控制及风险管理的协同管理体系，通过制度建设、流程运行及持续监督相结合的方式，将相关管理要求嵌入日常经营活动。,公司围绕规范运作与稳健经营要求，构建了涵盖合规管理、内部控制及风险管理的协同管理体系，通过制度建设、流程运行及持续监督相结合的方式，将相关管理要求嵌入日常经营活动,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688015_交控科技_2025_ESG暨社会责任报告,e_green_office,True,内部宣贯环保要求，推动绿色理念融入日常，打造全员参与的低碳办公文化。 建立每日午餐及下班时段巡查机制，明确整改责任，确保节能措施持续有效。,"内部宣贯环保要求，推动绿色理念融入日常，打造全员参与的低碳办公文化。
建立每日午餐及下班时段巡查机制，明确整改责任，确保节能措施持续有效",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688015_交控科技_2025_ESG暨社会责任报告,s_rural_revitalization,True,我公司积极响应深圳福田区工商联号召捐赠现金，用于支持乡村振兴事业，以实际行动巩固脱贫成果，助力城乡区域协调发展。,我公司积极响应深圳福田区工商联号召捐赠现金，用于支持乡村振兴事业，以实际行动巩固脱贫成果，助力城乡区域协调发展,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688015_交控科技_2025_ESG暨社会责任报告,g_stakeholder_communication,True,重要利益相关方 | 共同的可持续发展目标 | 沟通与回应 | 政府及监管机构 | 守法合规经营 促进经济发展 | 政企沟通 调研考察,"重要利益相关方 | 共同的可持续发展目标 | 沟通与回应 
| 政府及监管机构 | 守法合规经营 促进经济发展 | 政企沟通 调研考察",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688015_交控科技_2025_ESG暨社会责任报告,g_audit_committee,True,成员 | 彭红星(主任委员)、吴智勇、王梅 关键数据 | 召开审计委员会4次 审议通过议案21项 审计委员会,"成员 | 彭红星(主任委员)、吴智勇、王梅 
关键数据 | 召开审计委员会4次 审议通过议案21项
审计委员会",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688051_佳华科技_2025_ESG报告,s_work_injury,False,职业健康安全: 全年无应急事故、工伤事故，无重伤和死亡事故；组织员工职业健康、安全培训 12 次，覆盖 600 余人，完成 600 余名员工例行体检，切实保障员工身心健康；,职业健康安全: 全年无应急事故、工伤事故，无重伤和死亡事故；组织员工职业健康、安全培训 12 次，覆盖 600 余人，完成 600 余名员工例行体检，切实保障员工身心健康；,derived,normalized_or_inferred,deterministic_normalization_from_disclosed_evidence,证据明确披露全年无工伤事故，数值为0。,"{""numeric_tokens"":[""12"",""600"",""600""],""evidence_quote"":""职业健康安全: 全年无应急事故、工伤事故，无重伤和死亡事故；组织员工职业健康、安全培训 12 次，覆盖 600 余人，完成 600 余名员工例行体检，切实保障员工身心健康；""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688051_佳华科技_2025_ESG报告,s_customer_satisfaction,True,客户满意度率 90%,"客户满意度率
90%",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688051_佳华科技_2025_ESG报告,g_independent_director_ratio,False,董事会共9名董事，其中女性董事4名，占比4/9；独立董事3名，占比1/3；职工代表董事1名，占比1/9。,董事会共9名董事，其中女性董事4名，占比4/9；独立董事3名，占比1/3；职工代表董事1名，占比1/9。,direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,e_carbon_management,True,"运用绿色低碳验证技术, 开展公司内部园区碳盘查工作, 摸清生产运营各环节的碳排放情况。积极协助国机集团开展二级企业的碳盘查工作。","运用绿色低碳验证技术, 开展公司内部园区碳盘查工作, 摸清生产运营各环节的碳排放情况。
- 积极协助国机集团开展二级企业的碳盘查工作",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,e_energy_total,True,"能源利用 能源消耗总量 | 吨标准煤 | 10,729.63 | 12,360.42","能源利用 
能源消耗总量 | 吨标准煤 | 10,729.63 | 12,360.42",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,e_air_pollutants,True,颗粒物(PM) | 吨 | 1.16 | 1.70 氮氧化物( $NO_x$ )6 | 吨 | 2.86 | 5.90,"颗粒物(PM) | 吨 | 1.16 | 1.70 
氮氧化物( $NO_x$ )6 | 吨 | 2.86 | 5.90",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,s_research_development,True,"创新研发 研发投入金额 | 万元 | 35,845 | 40,573","创新研发 
研发投入金额 | 万元 | 35,845 | 40,573",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,s_human_rights,True,公司明确禁止就业歧视、强制劳动及使用童工，依托人力资源信息系统实现全级次数据穿透式管理与用工全流程留痕。,公司明确禁止就业歧视、强制劳动及使用童工，依托人力资源信息系统实现全级次数据穿透式管理与用工全流程留痕,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,g_esg_governance,True,可持续发展治理架构 1,"可持续发展治理架构
1",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,g_risk_management,True,公司持续构建与高质量发展相适配的全面风险管理体系。通过完善制度机制与流程管控，推动风险识别、评估与应对贯穿经营管理全过程。,公司持续构建与高质量发展相适配的全面风险管理体系。通过完善制度机制与流程管控，推动风险识别、评估与应对贯穿经营管理全过程,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,e_ghg_scope1,True,"范围一排放量 ^{9} | 吨二氧化碳当量 | 8,291.00 | 8,700.40","范围一排放量 $^{9}$ | 吨二氧化碳当量 | 8,291.00 | 8,700.40",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688128_中国电研_2025_ESG报告,e_ghg_scope2,True,"范围二排放量 ^{10} | 吨二氧化碳当量 | 24,876.13 | 29,128.63","范围二排放量 $^{10}$ | 吨二氧化碳当量 | 24,876.13 | 29,128.63",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688147_微导纳米_2025_ESG报告,e_fuel_consumption,True,"直接能源 | 汽油总耗量 | 公升 | 23,650 | 16,935 $柴油总耗量^8$ | 公升 | 1,424.00 | 127","直接能源 | 汽油总耗量 | 公升 | 23,650 | 16,935 
$柴油总耗量^8$ | 公升 | 1,424.00 | 127",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688147_微导纳米_2025_ESG报告,s_employee_total,True,"指标 | 单位 | 2024年 | 2025年 员工总数 | 人 | 1,514 | 1,179","指标 | 单位 | 2024年 | 2025年 
员工总数 | 人 | 1,514 | 1,179",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688218_江苏北人_2025_ESG报告,e_electricity_total,True,"类型 | 指标 | 单位 | 2024年 | 2025年 资源使用 | 总用电量 | 千瓦时 | 1,849,208 | 2,928,690","类型 | 指标 | 单位 | 2024年 | 2025年 
资源使用 | 总用电量 | 千瓦时 | 1,849,208 | 2,928,690",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688218_江苏北人_2025_ESG报告,e_hazardous_waste,True,有害废弃物排放总量 3 | 吨 | 0.62 | 0.41,有害废弃物排放总量 $^3$ | 吨 | 0.62 | 0.41,direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688218_江苏北人_2025_ESG报告,s_employee_total,True,指标 | 单位 | 2025年绩效 员工总人数 | 人 | 675,"指标 | 单位 | 2025年绩效 
员工总人数 | 人 | 675",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688218_江苏北人_2025_ESG报告,g_shareholder_meetings,False,召开1次年度股东会，2次临时股东会,召开1次年度股东会，2次临时股东会,derived,direct,aggregation_of_disclosed_components,证据明确披露年度及临时股东会次数，合计3次。,"{""numeric_tokens"":[""1"",""2""],""evidence_quote"":""召开1次年度股东会，2次临时股东会""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688218_江苏北人_2025_ESG报告,e_ghg_scope2,True,范畴 2 | 吨二氧化碳当量 | 708 | 1275,范畴 $^2$ | 吨二氧化碳当量 | 708 | 1275,direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688226_威腾电气_2025_ESG报告,e_hazardous_waste,True,报告期内，公司有害废弃物总量为80.05吨，合规处置率为 100%,"报告期内，公司有害废弃物总量为80.05吨，合规处置率为 
100\%",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688226_威腾电气_2025_ESG报告,s_employee_total,True,"社会指标 员工总人数 | 人 | 1,494 | 1,645","社会指标 
员工总人数 | 人 | 1,494 | 1,645",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688226_威腾电气_2025_ESG报告,s_research_development,True,"指标 | 单位 | 2024年 | 2025年 研发投入 | 万元 | 10,378.76 | 9,768.19","指标 | 单位 | 2024年 | 2025年 
研发投入 | 万元 | 10,378.76 | 9,768.19",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688226_威腾电气_2025_ESG报告,s_rural_revitalization,True,- 积极响应国家乡村振兴战略，履行企业社会责任 - 以人为本，关注乡村民生，助力乡村经济发展 - 发挥企业自身优势，创新帮扶举措，提高帮扶效果 - 倡导绿色发展，促进乡村生态环境保护,"积极响应国家乡村振兴战略，履行企业社会责任
- 以人为本，关注乡村民生，助力乡村经济发展
- 发挥企业自身优势，创新帮扶举措，提高帮扶效果
- 倡导绿色发展，促进乡村生态环境保护",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688226_威腾电气_2025_ESG报告,g_board_meetings,True,公司董事会召开10次；共审议、听取议案98项；董事会成员出席率 100\% 。,"公司董事会召开10次；共审议、听取议案98项；董事会成员出席率 
100\%",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688226_威腾电气_2025_ESG报告,g_risk_management,True,威腾电气将健全的风险管理与内部控制体系视为公司可持续经营的核心保障。2025年，公司重点推进“法体化”建设，系统性地完善内部治理制度与业务流程，强化以风险为导向的内部控制机制。,威腾电气将健全的风险管理与内部控制体系视为公司可持续经营的核心保障。2025年，公司重点推进“法体化”建设，系统性地完善内部治理制度与业务流程，强化以风险为导向的内部控制机制,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688261_东微半导_2026_ESG报告,s_research_development,True,"指标 | 单位 | 2025年 研发投入 | 万元 | 9,231.76","指标 | 单位 | 2025年 
研发投入 | 万元 | 9,231.76",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688261_东微半导_2026_ESG报告,g_esg_governance,True,公司已搭建起由董事会及战略与ESG委员会（决策层）、ESG工作小组（规划层）、各相关部门（执行层）共同组成的“决策—规划—执行”三级ESG管理架构。,公司已搭建起由董事会及战略与ESG委员会（决策层）、ESG工作小组（规划层）、各相关部门（执行层）共同组成的“决策—规划—执行”三级ESG管理架构,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688261_东微半导_2026_ESG报告,g_stakeholder_communication,True,利益相关方 | 沟通渠道 | 频率 | 关注议题 股东/投资者 | 股东会 | 非定期 | 利益相关方沟通尽职调查 e互动 | 非定期 报告披露 | 季度 投资者热线 | 非定期 媒体报道 | 非定期 业绩说明会 | 季度 信息披露 | 实时 员工 | 内部信息沟通平台 | 非定期 | 员工权益与发展职业健康与安全 电话与邮件 | 非定期 面对面沟通 | 非定期 员工满意度调查 | 年度 供应商 | 走访稽核 | 非定期 | 反商业贿赂及反贪污供应链安全平等对待中小企业 调研问卷 | 非定期 商务拜访 | 非定期 电话与邮件 | 非定期 客户/经销商 | 专岗对接 | 非定期 | 产品和服务安全与质量数据安全与客户隐私保护反不正当竞争 客户满意度调查 | 年度 媒体 | 媒体采访 | 非定期 | 创新驱动科技伦理社会贡献乡村振兴 公司网站 | 非定期 政府/监察机构 | 信息披露 | 月度 | 应对气候变化环境合规管理能源利用水资源利用污染物排放废弃物处理循环经济生态系统和生物多样性保护 电话与邮件 | 非定期,"利益相关方 | 沟通渠道 | 频率 | 关注议题 
股东/投资者 | 股东会 | 非定期 | 利益相关方沟通尽职调查 
e互动 | 非定期 
报告披露 | 季度 
投资者热线 | 非定期 
媒体报道 | 非定期 
业绩说明会 | 季度 
信息披露 | 实时 
员工 | 内部信息沟通平台 | 非定期 | 员工权益与发展职业健康与安全 
电话与邮件 | 非定期 
面对面沟通 | 非定期 
员工满意度调查 | 年度 
供应商 | 走访稽核 | 非定期 | 反商业贿赂及反贪污供应链安全平等对待中小企业 
调研问卷 | 非定期 
商务拜访 | 非定期 
电话与邮件 | 非定期 
客户/经销商 | 专岗对接 | 非定期 | 产品和服务安全与质量数据安全与客户隐私保护反不正当竞争 
客户满意度调查 | 年度 
媒体 | 媒体采访 | 非定期 | 创新驱动科技伦理社会贡献乡村振兴 
公司网站 | 非定期 
政府/监察机构 | 信息披露 | 月度 | 应对气候变化环境合规管理能源利用水资源利用污染物排放废弃物处理循环经济生态系统和生物多样性保护 
电话与邮件 | 非定期",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688279_峰岹科技_2025_ESG报告,e_electricity_total,True,"指标 | 单位 | 2023年 | 2024年 | 2025年 耗电量 | 千瓦时 | 539,513.0 | 807,162.4 | 1,126,592.1","指标 | 单位 | 2023年 | 2024年 | 2025年 
耗电量 | 千瓦时 | 539,513.0 | 807,162.4 | 1,126,592.1",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688279_峰岹科技_2025_ESG报告,e_ghg_scope1,True,2025年 范围一温室气体排放量 | 吨二氧化碳当量 | 183.1,"2025年 
范围一温室气体排放量 | 吨二氧化碳当量 | 183.1",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688348_昱能科技_2025_ESG报告,e_fuel_consumption,True,指标 | 单位 | 2024 | 2025 综合能源消耗量 | 吨标准煤 | 225.62 | 350.06,"指标 | 单位 | 2024 | 2025 
综合能源消耗量 | 吨标准煤 | 225.62 | 350.06",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688348_昱能科技_2025_ESG报告,s_work_injury,False,2025年，公司发生一起工伤事件，为员工上下班途中发生交通事故，已按规定完成工伤认定申请,2025年，公司发生一起工伤事件，为员工上下班途中发生交通事故，已按规定完成工伤认定申请,derived,normalized_or_inferred,deterministic_normalization_from_disclosed_evidence,表格明确列出2025年因工伤损失工作日数为14天。,"{""numeric_tokens"":[""2025""],""evidence_quote"":""2025年，公司发生一起工伤事件，为员工上下班途中发生交通事故，已按规定完成工伤认定申请""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688348_昱能科技_2025_ESG报告,s_product_quality,True,- 制度：制定《质量管理手册》《质保管理程序》《纠正和预防措施控制程序》《不合格品控制程序》《产品召回管理程序》等内部管理制度。 - 治理结构：建立质量管理治理结构，质量总监对产品质量负直接责任，由最高管理层 CEO 进行监督，并由运营副总对质量管理工作进行监控把关。,"制度：制定《质量管理手册》《质保管理程序》《纠正和预防措施控制程序》《不合格品控制程序》《产品召回管理程序》等内部管理制度。
- 治理结构：建立质量管理治理结构，质量总监对产品质量负直接责任，由最高管理层 CEO 进行监督，并由运营副总对质量管理工作进行监控把关",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688348_昱能科技_2025_ESG报告,s_customer_satisfaction,True,年度客户综合满意度达到 80% 。 • 指标：2025 年，公司各区域客户综合满意度已达成目标。,"年度客户综合满意度达到 
80\%
。
• 指标：2025 年，公司各区域客户综合满意度已达成目标",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688348_昱能科技_2025_ESG报告,g_independent_director_ratio,True,截至报告期末，独立董事占比 42.86%。,"截至报告期末，独立董事占比 
42.86\%",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688348_昱能科技_2025_ESG报告,s_training,True,"员工接受培训总时长 小时 68,264 95,040","员工接受培训总时长 | 小时 | 68,264 | 95,040",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688400_凌云光_2025_ESG报告,e_water_total,True,"水资源 总取水量(整体) | 吨 | 13,158 | 12,421 | 28,120","水资源 
总取水量(整体) | 吨 | 13,158 | 12,421 | 28,120",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688400_凌云光_2025_ESG报告,s_employee_total,True,"员工 雇佣员工总数 | 人 | 1,981 | 1,850 | 1,896","员工 
雇佣员工总数 | 人 | 1,981 | 1,850 | 1,896",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688400_凌云光_2025_ESG报告,s_research_development,True,2025年，公司共计研发投入5.1亿元，研发投入占收入比重为 17.46%,"2025年，公司共计研发投入5.1亿元，研发投入占收入比重为 
17.46\%",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688400_凌云光_2025_ESG报告,g_board_size,False,公司董事会成员结构呈现高度多元化特征：性别维度上男性7名、女性2名,公司董事会成员结构呈现高度多元化特征：性别维度上男性7名、女性2名,derived,direct,aggregation_of_disclosed_components,证据明确列出董事会成员性别分布，合计9人。,"{""numeric_tokens"":[""7"",""2""],""evidence_quote"":""公司董事会成员结构呈现高度多元化特征：性别维度上男性7名、女性2名""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
688400_凌云光_2025_ESG报告,g_shareholder_meetings,True,治理关键绩效 股东大会 | 次 | 4 | 2 | 4,"治理关键绩效 
股东大会 | 次 | 4 | 2 | 4",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
